,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
PC-1,0.025817791263458532,0.026618112325309334,0.03969821299568055,0.03999052116601842,0.04005360802220925,0.039925946499636655,0.03924373336626896,0.03800410450385719,0.03571724357850634,0.03789311277469085,0.03715494410068344,0.0324403182642909,0.02988159306397763,0.0148440405314434,0.00810146444373408,0.0006422620927953412,-0.01972274686789962,-0.02643402239332188,-0.041169873176767485,-0.042867091125546035,-0.04371511527669012,-0.05729775090789075,-0.06127374167575361,-0.061497954366423115,-0.060006282667962804,-0.06034461000182616,-0.0643018724761839,-0.06105005568621431,-0.058737886866960985,-0.05514849424669537,-0.015632171838323817,0.18915389532239937,0.18915389532239937,0.18915389532239937,0.18915389532239937,0.1891538953223994,0.18915389532239937,0.18915389532239937,0.18915389532239935,0.1891538953223994,0.18915389532239937,0.18915389532239937,-0.04329326097858649,-0.04776758091016244,-0.05556266887940695,-0.05788803445124608,-0.0620582511579704,-0.06760661426326472,-0.06708091209667433,-0.07302092617395206,-0.07663024776733739,-0.0787836574230683,-0.08340042996435248,-0.08570616426600287,-0.08907590362816961,-0.0894110466200626,-0.08997023287411156,-0.08913247508998488,-0.07703851593839554,-0.07584067943057397,-0.06447450945926313,-0.06273668022721299,-0.06650033764700385,-0.06761330756676107,-0.0699307462318414,-0.06974127077968727,-0.07161232273301542,-0.0682993739951621,-0.0602597791727747,-0.05727533048958907,-0.052375688919005285,-0.05054910255300026,-0.011092683634422985,0.1891538953223994,0.1891538953223994,0.18915389532239935,0.18915389532239935,0.18915389532239937,0.18915389532239937,0.18915389532239937,0.18915389532239937,0.1891538953223994,0.18915389532239932,0.18915389532239935,-0.025675995330833354,-0.026516809042809588,-0.02613932180354884,-0.023605808360055703,-0.021049413626848562,-0.02439926677056775,-0.02439926677056772,-0.01683989234799349,-0.016839892347993466,-0.009070052363172272,-0.009070052363172251,0.0064709731244038515,0.006470973124403849,0.00854819268791661,0.039079556691691636,-0.02068579397519946,-0.011236644614794775,0.03852969292706424,0.008294259292326859
PC-2,-0.14128280175966323,-0.14450283208135006,-0.15770206707285536,-0.15825178976348278,-0.15452957006600435,-0.15763423975138458,-0.15735017695716846,-0.15889066594451967,-0.16376503434523332,-0.16955389692034833,-0.1706495703890501,-0.1658825594244479,-0.17096468203066617,-0.16540521309121836,-0.1612888358739452,-0.15654009233177477,-0.15056699269553447,-0.14197437783845418,-0.133876020514698,-0.12456169795211679,-0.12166595426795218,-0.10345331576694163,-0.09718696059619748,-0.09103882767294041,-0.08826542404711063,-0.07697149479930653,-0.061965578479620365,-0.06063558567340516,-0.05628050820996718,-0.05449571011154459,-0.009770660161143087,0.050071814400366045,0.05007181440036603,0.05007181440036603,0.050071814400366045,0.050071814400366024,0.05007181440036603,0.05007181440036603,0.05007181440036602,0.05007181440036603,0.05007181440036603,0.05007181440036602,0.05559388871278164,0.05881696919467438,0.06037797798430799,0.060820223530871756,0.061378692154512075,0.07037682268005992,0.06702582635159827,0.08125105938751923,0.09011773800159772,0.09645552621511692,0.10034691749486925,0.09875118952842006,0.10381665148018343,0.10852016664895152,0.10952500557018865,0.10366796586797053,0.10518520040665305,0.1014614579577942,0.10060798291444249,0.09940037944006065,0.09494180249669573,0.08660743513919826,0.08259844849324115,0.07740153405873021,0.07775863602786663,0.07611731644179222,0.07462066098493507,0.07691044495607641,0.07442638090829788,0.07927666628889495,-0.006169783280729127,0.050071814400366045,0.05007181440036604,0.05007181440036603,0.050071814400366024,0.05007181440036603,0.05007181440036603,0.050071814400366024,0.05007181440036603,0.05007181440036604,0.050071814400366024,0.05007181440036603,0.1073264668324666,0.10789401744084534,0.10721461194409158,0.09981761021236979,0.0954144848516382,-0.07268952267703248,-0.07268952267703249,-0.07656875050515234,-0.07656875050515236,-0.09029083123700582,-0.0902908312370058,-0.11695568960980872,-0.1169556896098087,-0.1290775256657737,-0.053044988254796706,0.05912312522788037,-0.03378855138335288,-0.09644992938790811,-0.11769506392340964
PC-3,-0.08769280705509394,-0.08563558103997887,-0.06379568488465825,-0.061593766710750064,-0.060401798010816576,-0.05963361526095186,-0.06042341080579888,-0.06221075291321844,-0.0691260018702394,-0.06950280021148067,-0.06958784450858611,-0.07632668992771718,-0.08190963441676263,-0.09902546603869257,-0.1046547778094113,-0.10672415595995895,-0.10696872502226835,-0.11292472607123767,-0.11215529219800535,-0.11444216348558779,-0.10886642311433684,-0.11624204754698444,-0.11368175137459047,-0.11228043818054269,-0.11570043985287903,-0.11357556487304517,-0.12313828866110171,-0.11730309997949859,-0.1129170004625158,-0.10848507019490933,-0.04469175657303616,-0.0789958056085338,-0.07899580560853375,-0.07899580560853377,-0.07899580560853377,-0.07899580560853377,-0.07899580560853377,-0.07899580560853377,-0.07899580560853377,-0.07899580560853378,-0.07899580560853375,-0.07899580560853375,-0.10072917144073176,-0.10570525311580538,-0.12517383803377116,-0.1281686983098241,-0.129721255106201,-0.1343321550146578,-0.1298802813773106,-0.13492464855340006,-0.13295393368686323,-0.13628683476196388,-0.1351307366335817,-0.13525931205815178,-0.13833225874899008,-0.1320869707838855,-0.12976188853475218,-0.12842158286457103,-0.13338540780946814,-0.13614355343597603,-0.1446804216621921,-0.14494356474103828,-0.14271290792092878,-0.1420402578153689,-0.14259608479607008,-0.14424548491071462,-0.14268756746781494,-0.14046111777054993,-0.12602535976548082,-0.12322528947546908,-0.11460069316292928,-0.11191591665055764,-0.04739508407599071,-0.07899580560853378,-0.07899580560853378,-0.07899580560853375,-0.07899580560853377,-0.07899580560853378,-0.07899580560853375,-0.07899580560853375,-0.07899580560853375,-0.07899580560853378,-0.07899580560853377,-0.07899580560853377,0.011354595305342679,0.009559788148987178,0.011225790583226944,0.011599936994077284,0.012378352573748579,-0.08671367614336394,-0.08671367614336395,-0.08809916746933111,-0.08809916746933112,-0.07310148476005132,-0.07310148476005132,-0.06334158978806238,-0.06334158978806237,-0.06093057990435273,0.02715337617402956,-0.016911071960958847,0.00797334507892277,-0.03458787264682436,-0.04978334958996008
PC-4,0.15281527500188521,0.15315978273059,0.1411595195250216,0.14633535632780953,0.14782238205025136,0.1424090817364811,0.13014321933134243,0.12176749284370014,0.1088461641035858,0.10225310366950456,0.09027489333587778,0.0768824637798116,0.05097809386386863,-0.012602262732930202,-0.039329753025977354,-0.07153380723083967,-0.09125541430239972,-0.1021976455845104,-0.11032440866230366,-0.1309323899523052,-0.13707409402219528,-0.17050654682843913,-0.18517605455535827,-0.1970897570580133,-0.1814659618905708,-0.18322506742142947,-0.15320851053216136,-0.15481726345006822,-0.15246816706194796,-0.14392745708522828,-0.1076880049057803,-0.020498204483874845,-0.020498204483874825,-0.020498204483874825,-0.020498204483874835,-0.020498204483874825,-0.02049820448387484,-0.02049820448387483,-0.02049820448387483,-0.020498204483874835,-0.020498204483874835,-0.020498204483874835,0.17588697336379933,0.17575038297055862,0.19076039395830394,0.1867027219567075,0.16462220127228813,0.16386278076079805,0.1605762483964289,0.1412985664632845,0.13256621522990822,0.12025754477306859,0.1109825547404184,0.0809158406768967,0.07085392534032718,0.07438540926800782,0.057271282556487085,0.05527333995365739,0.04637768341048344,0.03371938023897405,0.007735322630125014,-0.012080511339746212,-0.034458499544697936,-0.05225477318077071,-0.06664771134334609,-0.07432433563022334,-0.09682977842371188,-0.08533320549141388,-0.11376654281704357,-0.11538224913004433,-0.11733794992569661,-0.10859975642718789,-0.1002828457229558,-0.02049820448387484,-0.020498204483874842,-0.020498204483874818,-0.020498204483874825,-0.020498204483874852,-0.02049820448387484,-0.02049820448387483,-0.020498204483874828,-0.020498204483874835,-0.02049820448387482,-0.020498204483874814,0.003257378551371483,0.005541684512193207,0.008078593242664255,0.006539912305144036,-0.0053734540257348385,0.033194880860607505,0.03319488086060755,0.015903313369825842,0.015903313369825842,0.04116181612953551,0.041161816129535504,0.04515131634855927,0.04515131634855927,0.020602278872019014,0.038287689763900894,0.009983125564881918,-0.09830830066221577,0.1536115326035177,0.047572941938161514
PC-5,0.07108043277870855,0.0752511558835417,0.09532957940697984,0.09712999214417341,0.10784030035436305,0.11167375885093137,0.11322567524846133,0.12172307034740704,0.1265598239431156,0.12759005420713,0.1285943011915587,0.12629458769538168,0.1268617261142993,0.10692831123953732,0.10298231848116675,0.09655560784374313,0.08752927922056794,0.08353975816990841,0.0779544763354931,0.07138626847733069,0.07231789153361766,0.03292324338764258,0.020636833811197602,0.01081707536453054,0.005367762977471019,0.0024040227791165083,-0.02168255118355761,-0.025914167560109044,-0.028377244981108336,-0.03132847090145177,-0.007236935688668532,-0.005727340585790109,-0.005727340585790113,-0.005727340585790096,-0.005727340585790112,-0.005727340585790112,-0.005727340585790118,-0.005727340585790126,-0.005727340585790108,-0.005727340585790102,-0.00572734058579012,-0.005727340585790123,0.010189863855854806,0.011639180110418947,-0.007296037644729065,-0.008244063931686578,-0.00867488631901951,-0.010711117129331494,-0.005263367327312972,-0.017740747661542475,-0.020901241391454512,-0.01969097946248887,-0.022001473045777927,-0.019930686869963726,-0.017900920905223026,-0.002363094260510665,0.0013363657604794257,0.007770842122257546,0.008241210502791219,0.01241837352110612,0.01478810675511404,0.012314500673037299,0.009476669735076328,0.024143064647306416,0.021372068565114647,0.022728468322040042,0.015209622030694852,0.01902511533840043,0.036884730355417186,0.03330535117002084,0.030355394412414454,0.024646937341937313,-0.0005832190799358754,-0.005727340585790103,-0.005727340585790113,-0.005727340585790116,-0.005727340585790113,-0.005727340585790111,-0.0057273405857901066,-0.005727340585790101,-0.00572734058579011,-0.005727340585790107,-0.005727340585790123,-0.005727340585790116,0.23629093891236272,0.23431716649376627,0.23612120738292916,0.24089033467568463,0.2339288052754061,-0.24531515924932043,-0.24531515924932043,-0.24504194007296784,-0.2450419400729679,-0.22177102755228512,-0.22177102755228514,-0.18613780055745635,-0.18613780055745632,-0.18207142124088446,0.053094993998538606,-0.018542187100577968,-0.005589873604691365,-0.09643495467620505,-0.1660312137759123
